
Header version:              	4
Header size:                 	200
Signal type:                 	raw time signal
Config-uuid:                 	F17E54DD-BDA0-492B-8234-871B36C63EAC
Measurement-uuid:            	3E887873-5DEC-40A3-A8DD-268A3489ADB3
Distance between samples:    	0.00078125 (1280Hz)
Scaling factor:              	0.002309
Offset:                      	-664.687706
Measurement timestamp:       	2025-04-16 07:40:11.795 (UTC)
First sample timestamp:    	2025-04-16 07:40:11.188 (UTC)
Unit-uuid:                   	061FD037-80DF-41CB-AC80-1F1DAEB6F56C
Compression:                 	zlib (2)
Data type:                   	signed int 16 (2)
Number of samples:           	2048
Byte count samples:          	28
Rotational frequency:        	nan
Data checksum:               	31027
Header checksum:             	5902

 	index   	raw value 	scaled value
   	 371  	        202	  2.001451 
   	 372  	        202	  2.001451 
   	 373  	        202	  2.001451 
   	 374  	        202	  2.001451 
   	 375  	        202	  2.001451 
   	 376  	        202	  2.001451 
   	 377  	        202	  2.001451 
   	 378  	        202	  2.001451 
   	 379  	        202	  2.001451 
   	 380  	        202	  2.001451 
   	 381  	        202	  2.001451 
   	 382  	        202	  2.001451 
   	 383  	        202	  2.001451 
   	 384  	        202	  2.001451 
   	 385  	        202	  2.001451 
   	 386  	        202	  2.001451 
   	 387  	        202	  2.001451 
   	 388  	        202	  2.001451 
   	 389  	        202	  2.001451 
   	 390  	        202	  2.001451 
   	 391  	        202	  2.001451 
   	 392  	        202	  2.001451 
   	 393  	        202	  2.001451 
   	 394  	        202	  2.001451 
   	 395  	        202	  2.001451 
   	 396  	        202	  2.001451 
   	 397  	        202	  2.001451 
   	 398  	        202	  2.001451 
   	 399  	        202	  2.001451 
   	 400  	        202	  2.001451 
   	 401  	        202	  2.001451 
   	 402  	        202	  2.001451 
   	 403  	        202	  2.001451 
   	 404  	        202	  2.001451 
   	 405  	        202	  2.001451 
   	 406  	        202	  2.001451 
   	 407  	        202	  2.001451 
   	 408  	        202	  2.001451 
   	 409  	        202	  2.001451 
   	 410  	        202	  2.001451 
   	 411  	        202	  2.001451 
   	 412  	        202	  2.001451 
   	 413  	        202	  2.001451 
   	 414  	        202	  2.001451 
   	 415  	        202	  2.001451 
   	 416  	        202	  2.001451 
   	 417  	        202	  2.001451 
   	 418  	        202	  2.001451 
   	 419  	        202	  2.001451 
   	 420  	        202	  2.001451 
   	 421  	        202	  2.001451 
   	 422  	        202	  2.001451 
   	 423  	        202	  2.001451 
   	 424  	        202	  2.001451 
   	 425  	        202	  2.001451 
   	 426  	        202	  2.001451 
   	 427  	        202	  2.001451 
   	 428  	        202	  2.001451 
   	 429  	        202	  2.001451 
   	 430  	        202	  2.001451 
   	 431  	        202	  2.001451 
   	 432  	        202	  2.001451 
   	 433  	        202	  2.001451 
   	 434  	        202	  2.001451 
   	 435  	        202	  2.001451 
   	 436  	        202	  2.001451 
   	 437  	        202	  2.001451 
   	 438  	        202	  2.001451 
   	 439  	        202	  2.001451 
   	 440  	        202	  2.001451 
   	 441  	        202	  2.001451 
   	 442  	        202	  2.001451 
   	 443  	        202	  2.001451 
   	 444  	        202	  2.001451 
   	 445  	        202	  2.001451 
   	 446  	        202	  2.001451 
   	 447  	        202	  2.001451 
   	 448  	        202	  2.001451 
   	 449  	        202	  2.001451 
   	 450  	        202	  2.001451 
   	 451  	        202	  2.001451 
   	 452  	        202	  2.001451 
   	 453  	        202	  2.001451 
   	 454  	        202	  2.001451 
   	 455  	        202	  2.001451 
   	 456  	        202	  2.001451 
   	 457  	        202	  2.001451 
   	 458  	        202	  2.001451 
   	 459  	        202	  2.001451 
   	 460  	        202	  2.001451 
   	 461  	        202	  2.001451 
   	 462  	        202	  2.001451 
   	 463  	        202	  2.001451 
   	 464  	        202	  2.001451 
   	 465  	        202	  2.001451 
   	 466  	        202	  2.001451 
   	 467  	        202	  2.001451 
   	 468  	        202	  2.001451 
   	 469  	        202	  2.001451 
   	 470  	        202	  2.001451 
   	 471  	        202	  2.001451 
   	 472  	        202	  2.001451 
   	 473  	        202	  2.001451 
   	 474  	        202	  2.001451 
   	 475  	        202	  2.001451 
   	 476  	        202	  2.001451 
   	 477  	        202	  2.001451 
   	 478  	        202	  2.001451 
   	 479  	        202	  2.001451 
   	 480  	        202	  2.001451 
   	 481  	        202	  2.001451 
   	 482  	        202	  2.001451 
   	 483  	        202	  2.001451 
   	 484  	        202	  2.001451 
   	 485  	        202	  2.001451 
   	 486  	        202	  2.001451 
   	 487  	        202	  2.001451 
   	 488  	        202	  2.001451 
   	 489  	        202	  2.001451 
   	 490  	        202	  2.001451 
   	 491  	        202	  2.001451 
   	 492  	        202	  2.001451 
   	 493  	        202	  2.001451 
   	 494  	        202	  2.001451 
   	 495  	        202	  2.001451 
   	 496  	        202	  2.001451 
   	 497  	        202	  2.001451 
   	 498  	        202	  2.001451 
   	 499  	        202	  2.001451 
   	 500  	        202	  2.001451 
   	 501  	        202	  2.001451 
   	 502  	        202	  2.001451 
   	 503  	        202	  2.001451 
   	 504  	        202	  2.001451 
   	 505  	        202	  2.001451 
   	 506  	        202	  2.001451 
   	 507  	        202	  2.001451 
   	 508  	        202	  2.001451 
   	 509  	        202	  2.001451 
   	 510  	        202	  2.001451 
   	 511  	        202	  2.001451 
   	 512  	        202	  2.001451 
   	 513  	        202	  2.001451 
   	 514  	        202	  2.001451 
   	 515  	        202	  2.001451 
   	 516  	        202	  2.001451 
   	 517  	        202	  2.001451 
   	 518  	        202	  2.001451 
   	 519  	        202	  2.001451 
   	 520  	        202	  2.001451 
   	 521  	        202	  2.001451 
   	 522  	        202	  2.001451 
   	 523  	        202	  2.001451 
   	 524  	        202	  2.001451 
   	 525  	        202	  2.001451 
   	 526  	        202	  2.001451 
   	 527  	        202	  2.001451 
   	 528  	        202	  2.001451 
   	 529  	        202	  2.001451 
   	 530  	        202	  2.001451 
   	 531  	        202	  2.001451 
   	 532  	        202	  2.001451 
   	 533  	        202	  2.001451 
   	 534  	        202	  2.001451 
   	 535  	        202	  2.001451 
   	 536  	        202	  2.001451 
   	 537  	        202	  2.001451 
   	 538  	        202	  2.001451 
   	 539  	        202	  2.001451 
   	 540  	        202	  2.001451 
   	 541  	        202	  2.001451 
   	 542  	        202	  2.001451 
   	 543  	        202	  2.001451 
   	 544  	        202	  2.001451 
   	 545  	        202	  2.001451 
   	 546  	        202	  2.001451 
   	 547  	        202	  2.001451 
   	 548  	        202	  2.001451 
   	 549  	        202	  2.001451 
   	 550  	        202	  2.001451 
   	 551  	        202	  2.001451 
   	 552  	        202	  2.001451 
   	 553  	        202	  2.001451 
   	 554  	        202	  2.001451 
   	 555  	        202	  2.001451 
   	 556  	        202	  2.001451 
   	 557  	        202	  2.001451 
   	 558  	        202	  2.001451 
   	 559  	        202	  2.001451 
   	 560  	        202	  2.001451 
   	 561  	        202	  2.001451 
   	 562  	        202	  2.001451 
   	 563  	        202	  2.001451 
   	 564  	        202	  2.001451 
   	 565  	        202	  2.001451 
   	 566  	        202	  2.001451 
   	 567  	        202	  2.001451 
   	 568  	        202	  2.001451 
   	 569  	        202	  2.001451 
   	 570  	        202	  2.001451 
   	 571  	        202	  2.001451 
   	 572  	        202	  2.001451 
   	 573  	        202	  2.001451 
   	 574  	        202	  2.001451 
   	 575  	        202	  2.001451 
   	 576  	        202	  2.001451 
   	 577  	        202	  2.001451 
   	 578  	        202	  2.001451 
   	 579  	        202	  2.001451 
   	 580  	        202	  2.001451 
   	 581  	        202	  2.001451 
   	 582  	        202	  2.001451 
   	 583  	        202	  2.001451 
   	 584  	        202	  2.001451 
   	 585  	        202	  2.001451 
   	 586  	        202	  2.001451 
   	 587  	        202	  2.001451 
   	 588  	        202	  2.001451 
   	 589  	        202	  2.001451 
   	 590  	        202	  2.001451 
   	 591  	        202	  2.001451 
   	 592  	        202	  2.001451 
   	 593  	        202	  2.001451 
   	 594  	        202	  2.001451 
   	 595  	        202	  2.001451 
   	 596  	        202	  2.001451 
   	 597  	        202	  2.001451 
   	 598  	        202	  2.001451 
   	 599  	        202	  2.001451 
   	 600  	        202	  2.001451 
   	 601  	        202	  2.001451 
   	 602  	        202	  2.001451 
   	 603  	        202	  2.001451 
   	 604  	        202	  2.001451 
   	 605  	        202	  2.001451 
   	 606  	        202	  2.001451 
   	 607  	        202	  2.001451 
   	 608  	        202	  2.001451 
   	 609  	        202	  2.001451 
   	 610  	        202	  2.001451 
   	 611  	        202	  2.001451 
   	 612  	        202	  2.001451 
   	 613  	        202	  2.001451 
   	 614  	        202	  2.001451 
   	 615  	        202	  2.001451 
   	 616  	        202	  2.001451 
   	 617  	        202	  2.001451 
   	 618  	        202	  2.001451 
   	 619  	        202	  2.001451 
   	 620  	        202	  2.001451 
   	 621  	        202	  2.001451 
   	 622  	        202	  2.001451 
   	 623  	        202	  2.001451 
   	 624  	        202	  2.001451 
   	 625  	        202	  2.001451 
   	 626  	        202	  2.001451 
   	 627  	        202	  2.001451 
   	 628  	        202	  2.001451 
   	 629  	        202	  2.001451 
   	 630  	        202	  2.001451 
   	 631  	        202	  2.001451 
   	 632  	        202	  2.001451 
   	 633  	        202	  2.001451 
   	 634  	        202	  2.001451 
   	 635  	        202	  2.001451 
   	 636  	        202	  2.001451 
   	 637  	        202	  2.001451 
   	 638  	        202	  2.001451 
   	 639  	        202	  2.001451 
   	 640  	        202	  2.001451 
   	 641  	        202	  2.001451 
   	 642  	        202	  2.001451 
   	 643  	        202	  2.001451 
   	 644  	        202	  2.001451 
   	 645  	        202	  2.001451 
   	 646  	        202	  2.001451 
   	 647  	        202	  2.001451 
   	 648  	        202	  2.001451 
   	 649  	        202	  2.001451 
   	 650  	        202	  2.001451 
   	 651  	        202	  2.001451 
   	 652  	        202	  2.001451 
   	 653  	        202	  2.001451 
   	 654  	        202	  2.001451 
   	 655  	        202	  2.001451 
   	 656  	        202	  2.001451 
   	 657  	        202	  2.001451 
   	 658  	        202	  2.001451 
   	 659  	        202	  2.001451 
   	 660  	        202	  2.001451 
   	 661  	        202	  2.001451 
   	 662  	        202	  2.001451 
   	 663  	        202	  2.001451 
   	 664  	        202	  2.001451 
   	 665  	        202	  2.001451 
   	 666  	        202	  2.001451 
   	 667  	        202	  2.001451 
   	 668  	        202	  2.001451 
   	 669  	        202	  2.001451 
   	 670  	        202	  2.001451 
   	 671  	        202	  2.001451 
   	 672  	        202	  2.001451 
   	 673  	        202	  2.001451 
   	 674  	        202	  2.001451 
   	 675  	        202	  2.001451 
   	 676  	        202	  2.001451 
   	 677  	        202	  2.001451 
   	 678  	        202	  2.001451 
   	 679  	        202	  2.001451 
   	 680  	        202	  2.001451 
   	 681  	        202	  2.001451 
   	 682  	        202	  2.001451 
   	 683  	        202	  2.001451 
   	 684  	        202	  2.001451 
   	 685  	        202	  2.001451 
   	 686  	        202	  2.001451 
   	 687  	        202	  2.001451 
   	 688  	        202	  2.001451 
   	 689  	        202	  2.001451 
   	 690  	        202	  2.001451 
   	 691  	        202	  2.001451 
   	 692  	        202	  2.001451 
   	 693  	        202	  2.001451 
   	 694  	        202	  2.001451 
   	 695  	        202	  2.001451 
   	 696  	        202	  2.001451 
   	 697  	        202	  2.001451 
   	 698  	        202	  2.001451 
   	 699  	        202	  2.001451 
   	 700  	        202	  2.001451 
   	 701  	        202	  2.001451 
   	 702  	        202	  2.001451 
   	 703  	        202	  2.001451 
   	 704  	        202	  2.001451 
   	 705  	        202	  2.001451 
   	 706  	        202	  2.001451 
   	 707  	        202	  2.001451 
   	 708  	        202	  2.001451 
   	 709  	        202	  2.001451 
   	 710  	        202	  2.001451 
   	 711  	        202	  2.001451 
   	 712  	        202	  2.001451 
   	 713  	        202	  2.001451 
   	 714  	        202	  2.001451 
   	 715  	        202	  2.001451 
   	 716  	        202	  2.001451 
   	 717  	        202	  2.001451 
   	 718  	        202	  2.001451 
   	 719  	        202	  2.001451 
   	 720  	        202	  2.001451 
   	 721  	        202	  2.001451 
   	 722  	        202	  2.001451 
   	 723  	        202	  2.001451 
   	 724  	        202	  2.001451 
   	 725  	        202	  2.001451 
   	 726  	        202	  2.001451 
   	 727  	        202	  2.001451 
   	 728  	        202	  2.001451 
   	 729  	        202	  2.001451 
   	 730  	        202	  2.001451 
   	 731  	        202	  2.001451 
   	 732  	        202	  2.001451 
   	 733  	        202	  2.001451 
   	 734  	        202	  2.001451 
   	 735  	        202	  2.001451 
   	 736  	        202	  2.001451 
   	 737  	        202	  2.001451 
   	 738  	        202	  2.001451 
   	 739  	        202	  2.001451 
   	 740  	        202	  2.001451 
   	 741  	        202	  2.001451 
   	 742  	        202	  2.001451 
   	 743  	        202	  2.001451 
   	 744  	        202	  2.001451 
   	 745  	        202	  2.001451 
   	 746  	        202	  2.001451 
   	 747  	        202	  2.001451 
   	 748  	        202	  2.001451 
   	 749  	        202	  2.001451 
   	 750  	        202	  2.001451 
   	 751  	        202	  2.001451 
   	 752  	        202	  2.001451 
   	 753  	        202	  2.001451 
   	 754  	        202	  2.001451 
   	 755  	        202	  2.001451 
   	 756  	        202	  2.001451 
   	 757  	        202	  2.001451 
   	 758  	        202	  2.001451 
   	 759  	        202	  2.001451 
   	 760  	        202	  2.001451 
   	 761  	        202	  2.001451 
   	 762  	        202	  2.001451 
   	 763  	        202	  2.001451 
   	 764  	        202	  2.001451 
   	 765  	        202	  2.001451 
   	 766  	        202	  2.001451 
   	 767  	        202	  2.001451 
   	 768  	        202	  2.001451 
   	 769  	        202	  2.001451 
   	 770  	        202	  2.001451 
   	 771  	        202	  2.001451 
   	 772  	        202	  2.001451 
   	 773  	        202	  2.001451 
   	 774  	        202	  2.001451 
   	 775  	        202	  2.001451 
   	 776  	        202	  2.001451 
   	 777  	        202	  2.001451 
   	 778  	        202	  2.001451 
   	 779  	        202	  2.001451 
   	 780  	        202	  2.001451 
   	 781  	        202	  2.001451 
   	 782  	        202	  2.001451 
   	 783  	        202	  2.001451 
   	 784  	        202	  2.001451 
   	 785  	        202	  2.001451 
   	 786  	        202	  2.001451 
   	 787  	        202	  2.001451 
   	 788  	        202	  2.001451 
   	 789  	        202	  2.001451 
   	 790  	        202	  2.001451 
   	 791  	        202	  2.001451 
   	 792  	        202	  2.001451 
   	 793  	        202	  2.001451 
   	 794  	        202	  2.001451 
   	 795  	        202	  2.001451 
   	 796  	        202	  2.001451 
   	 797  	        202	  2.001451 
   	 798  	        202	  2.001451 
   	 799  	        202	  2.001451 
   	 800  	        202	  2.001451 
   	 801  	        202	  2.001451 
   	 802  	        202	  2.001451 
   	 803  	        202	  2.001451 
   	 804  	        202	  2.001451 
   	 805  	        202	  2.001451 
